iso_code,continent,Location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DEU,Europe,GERMANY,09-11-2020,682906,0,17956,15216,0,272.857,8191.284,0,215.378,182.512,0,3.273,1.18,3007,36.068,,,,,6945,83.304,,,,,230119,2.759,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,10-11-2020,682906,0,17956,15216,0,272.857,8191.284,0,215.378,182.512,0,3.273,1.16,3058,36.68,,,,,6945,83.304,,,,,226705,2.718,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,11-11-2020,682906,0,17956,15216,0,272.857,8191.284,0,215.378,182.512,0,3.273,1.14,3124,37.472,,,,,6953,83.399,,,,,223291,2.677,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,12-11-2020,682906,0,17956,15216,0,272.857,8191.284,0,215.378,182.512,0,3.273,1.12,3185,38.203,,,,,7087,85.007,,,,,219878,2.636,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,13-11-2020,682906,0,17956,15216,0,272.857,8191.284,0,215.378,182.512,0,3.273,1.1,3298,39.559,,,,,7288,87.418,,,,,216464,2.595,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,14-11-2020,682906,0,17956,15216,0,272.857,8191.284,0,215.378,182.512,0,3.273,1.09,3324,39.871,,,,,7464,89.529,,,,,213050,2.554,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,15-11-2020,810768,127862,18266,17752,2536,362.286,9724.956,1533.672,219.096,212.931,30.419,4.346,1.08,3385,40.602,,,,,7660,91.88,26713058,,320.268,,209636,2.513,0.088,11.4,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-2082.3994,-0.25,9.62,-24.990095
DEU,Europe,GERMANY,16-11-2020,810768,0,18266,17752,0,362.286,9724.956,0,219.096,212.931,0,4.346,1.06,3435,41.202,,,,,7653,91.796,,,,,208263,2.497,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,17-11-2020,810768,0,18266,17752,0,362.286,9724.956,0,219.096,212.931,0,4.346,1.05,3517,42.186,,,,,7793,93.475,,,,,206889,2.48,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,18-11-2020,810768,0,18266,17752,0,362.286,9724.956,0,219.096,212.931,0,4.346,1.05,3561,42.713,,,,,8103,97.193,,,,,205515,2.464,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,19-11-2020,810768,0,18266,17752,0,362.286,9724.956,0,219.096,212.931,0,4.346,1.04,3593,43.097,,,,,8152,97.781,,,,,204142,2.447,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,20-11-2020,810768,0,18266,17752,0,362.286,9724.956,0,219.096,212.931,0,4.346,1.03,3615,43.361,,,,,8197,98.321,,,,,202768,2.431,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,21-11-2020,810768,0,18266,17752,0,362.286,9724.956,0,219.096,212.931,0,4.346,1.03,3632,43.565,,,,,8271,99.209,,,,,201394,2.415,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,22-11-2020,939168,128400,18342.857,20978,3226,460.857,11265.081,1540.125,220.018,251.626,38.695,5.528,1.02,3709,44.489,,,,,8168,97.973,28113203,,337.054,,200021,2.398,0.094,10.6,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,-70.099365,-0.01,11.08,-0.84123623
DEU,Europe,GERMANY,23-11-2020,939168,0,18342.857,20978,0,460.857,11265.081,0,220.018,251.626,0,5.528,1.02,3740,44.86,,,,,8215,98.537,,,,,199632,2.393,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,24-11-2020,939168,0,18342.857,20978,0,460.857,11265.081,0,220.018,251.626,0,5.528,1.02,3767,45.184,,,,,8305,99.616,,,,,199244,2.389,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,25-11-2020,939168,0,18342.857,20978,0,460.857,11265.081,0,220.018,251.626,0,5.528,1.02,3778,45.316,,,,,8216,98.549,,,,,198856,2.384,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,26-11-2020,939168,0,18342.857,20978,0,460.857,11265.081,0,220.018,251.626,0,5.528,1.01,3826,45.892,,,,,8369,100.384,,,,,198467,2.379,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,27-11-2020,939168,0,18342.857,20978,0,460.857,11265.081,0,220.018,251.626,0,5.528,1.01,3855,46.24,,,,,8358,100.252,,,,,198079,2.375,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,28-11-2020,939168,0,18342.857,20978,0,460.857,11265.081,0,220.018,251.626,0,5.528,1.01,3888,46.636,,,,,8336,99.988,,,,,197691,2.37,,,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,29-11-2020,1062290,123122,17588.857,24579,3601,514.429,12741.898,1476.817,210.974,294.819,43.193,6.17,1.01,3899,46.768,,,,,8440,101.236,29494320,,353.613,,197302,2.365,0.093,10.8,tests performed,,,,,,,,,,,,,,62.04,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,2916.0007,0.33,16.3,34.99383
DEU,Europe,GERMANY,30-11-2020,1062290,0,17588.857,24579,0,514.429,12741.898,0,210.974,294.819,0,6.17,1.02,3926,47.091,,,,,8433,101.152,,,,,197602,2.369,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,01-12-2020,1062290,0,17588.857,24579,0,514.429,12741.898,0,210.974,294.819,0,6.17,1.02,3921,47.031,,,,,8414,100.924,,,,,197901,2.373,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,02-12-2020,1062290,0,17588.857,24579,0,514.429,12741.898,0,210.974,294.819,0,6.17,1.03,3958,47.475,,,,,8544,102.483,,,,,198201,2.376,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,03-12-2020,1062290,0,17588.857,24579,0,514.429,12741.898,0,210.974,294.819,0,6.17,1.04,3980,47.739,,,,,8625,103.455,,,,,198500,2.38,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,04-12-2020,1062290,0,17588.857,24579,0,514.429,12741.898,0,210.974,294.819,0,6.17,1.05,4011,48.111,,,,,8905,106.813,,,,,198800,2.383,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,05-12-2020,1062290,0,17588.857,24579,0,514.429,12741.898,0,210.974,294.819,0,6.17,1.05,4051,48.591,,,,,9122,109.416,,,,,199099,2.387,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,06-12-2020,1190548,128258,18322.571,29059,4480,640,14280.32,1538.422,219.775,348.555,53.736,7.677,1.06,4108,49.274,,,,,9157,109.836,30890110,,370.347,,199399,2.391,0.099,10.1,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,6785.1006,0.76,20.65,81.425446
DEU,Europe,GERMANY,07-12-2020,1190548,0,18322.571,29059,0,640,14280.32,0,219.775,348.555,0,7.677,1.07,4181,50.15,,,,,9279,111.299,,,,,201853,2.42,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,08-12-2020,1190548,0,18322.571,29059,0,640,14280.32,0,219.775,348.555,0,7.677,1.08,4255,51.038,,,,,9544,114.478,,,,,204307,2.449,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,09-12-2020,1190548,0,18322.571,29059,0,640,14280.32,0,219.775,348.555,0,7.677,1.09,4278,51.314,,,,,9867,118.352,,,,,206761,2.479,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,10-12-2020,1190548,0,18322.571,29059,0,640,14280.32,0,219.775,348.555,0,7.677,1.1,4339,52.045,,,,,10210,122.466,,,,,209215,2.508,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,11-12-2020,1190548,0,18322.571,29059,0,640,14280.32,0,219.775,348.555,0,7.677,1.11,4432,53.161,,,,,10552,126.569,,,,,211669,2.538,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,12-12-2020,1190548,0,18322.571,29059,0,640,14280.32,0,219.775,348.555,0,7.677,1.11,4491,53.868,,,,,10848,130.119,,,,,214123,2.567,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,13-12-2020,1346761,156213,22316.143,34821,5762,823.143,16154.055,1873.735,267.676,417.669,69.114,9.873,1.11,4553,54.612,,,,,11200,134.341,32406148,,388.523,,216577,2.597,0.112,8.9,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,12072.201,1.32,28.25,144.87396
DEU,Europe,GERMANY,14-12-2020,1346761,0,22316.143,34821,0,823.143,16154.055,0,267.676,417.669,0,9.873,1.11,4675,56.075,,,,,11371,136.392,,,,,219849,2.636,,,tests performed,,,,,,,,,,,,,,67.59,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,15-12-2020,1346761,0,22316.143,34821,0,823.143,16154.055,0,267.676,417.669,0,9.873,1.11,4735,56.795,,,,,11607,139.223,,,,,223122,2.675,,,tests performed,,,,,,,,,,,,,,75,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,16-12-2020,1346761,0,22316.143,34821,0,823.143,16154.055,0,267.676,417.669,0,9.873,1.1,4834,57.983,,,,,11894,142.666,,,,,226394,2.714,,,tests performed,,,,,,,,,,,,,,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,17-12-2020,1346761,0,22316.143,34821,0,823.143,16154.055,0,267.676,417.669,0,9.873,1.1,4855,58.234,,,,,12153,145.772,,,,,229667,2.754,,,tests performed,,,,,,,,,,,,,,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,18-12-2020,1346761,0,22316.143,34821,0,823.143,16154.055,0,267.676,417.669,0,9.873,1.1,4904,58.822,,,,,12292,147.439,,,,,232939,2.793,,,tests performed,,,,,,,,,,,,,,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,19-12-2020,1346761,0,22316.143,34821,0,823.143,16154.055,0,267.676,417.669,0,9.873,1.08,4941,59.266,,,,,12579,150.882,,,,,236211,2.832,,,tests performed,,,,,,,,,,,,,,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,20-12-2020,1521350,174589,24941.286,41281,6460,922.857,18248.206,2094.151,299.164,495.155,77.486,11.069,1.06,5029,60.322,,,,,12637,151.578,34082535,,408.622,,239484,2.871,0.114,8.8,tests performed,,,,,,,,,,,,,,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,17710.5,1.9,29.54,212.53708
DEU,Europe,GERMANY,21-12-2020,1521350,0,24941.286,41281,0,922.857,18248.206,0,299.164,495.155,0,11.069,1.04,5168,61.989,,,,,12693,152.249,,,,,227524,2.728,,,tests performed,,,,,,,,,,,,,,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,22-12-2020,1521350,0,24941.286,41281,0,922.857,18248.206,0,299.164,495.155,0,11.069,1.02,5217,62.577,,,,,12768,153.149,,,,,215565,2.584,,,tests performed,,,,,,,,,,,,,,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,23-12-2020,1521350,0,24941.286,41281,0,922.857,18248.206,0,299.164,495.155,0,11.069,0.99,5241,62.864,,,,,12991,155.824,,,,,203605,2.441,,,tests performed,,,,,,,,,,,,,,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,24-12-2020,1521350,0,24941.286,41281,0,922.857,18248.206,0,299.164,495.155,0,11.069,0.96,5346,64.124,,,,,13139,157.599,,,,,191646,2.298,,,tests performed,,,,,,,,,,,,,,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,25-12-2020,1521350,0,24941.286,41281,0,922.857,18248.206,0,299.164,495.155,0,11.069,0.94,5381,64.544,,,,,12292,147.439,,,,,179686,2.154,,,tests performed,,,,,,,,,,,,,,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,26-12-2020,1521350,0,24941.286,41281,0,922.857,18248.206,0,299.164,495.155,0,11.069,0.95,5536,66.403,,,,,11203,134.377,,,,,167727,2.011,,,tests performed,,,,,,,,,,,,,,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,27-12-2020,1660178,138828,19832.571,47009,5728,818.286,19913.412,1665.207,237.887,563.861,68.706,9.815,0.95,5562,66.715,,,,,11008,132.038,35172907,,421.694,,155767,1.868,0.13,7.7,tests performed,24427,24427,,,,,0.03,0.03,,,,,,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,24500,2.58,36.18,294.01532
DEU,Europe,GERMANY,28-12-2020,1660178,0,19832.571,47009,0,818.286,19913.412,0,237.887,563.861,0,9.815,0.94,5600,67.171,,,,,11157,133.825,,,,,150775,1.808,,,tests performed,42500,42500,,,18073,18073,0.05,0.05,,,217,18073,0.022,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,29-12-2020,1660178,0,19832.571,47009,0,818.286,19913.412,0,237.887,563.861,0,9.815,0.94,5649,67.758,,,,,11189,134.209,,,,,145782,1.748,,,tests performed,92729,92729,,,50229,34151,0.11,0.11,,,410,34151,0.041,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,30-12-2020,1660178,0,19832.571,47009,0,818.286,19913.412,0,237.887,563.861,0,9.815,0.94,5647,67.734,,,,,11382,136.524,,,,,140789,1.688,,,tests performed,156942,156942,,,64213,44172,0.19,0.19,,,530,44172,0.053,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,31-12-2020,1660178,0,19832.571,47009,0,818.286,19913.412,0,237.887,563.861,0,9.815,0.94,5638,67.626,,,,,11255,135.001,,,,,135797,1.628,,,tests performed,206927,206927,,,49985,45625,0.25,0.25,,,547,45625,0.055,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,01-01-2021,1660178,0,19832.571,47009,0,818.286,19913.412,0,237.887,563.861,0,9.815,0.93,5604,67.219,,,,,11348,136.116,,,,,130804,1.568,,,tests performed,232650,232650,,,25723,41645,0.28,0.28,,,500,41645,0.05,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,02-01-2021,1660178,0,19832.571,47009,0,818.286,19913.412,0,237.887,563.861,0,9.815,0.95,5724,68.658,,,,,11219,134.569,,,,,125811,1.508,,,tests performed,280485,280485,,,47835,42676,0.34,0.34,,,512,42676,0.051,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,03-01-2021,1783131,122953,17564.714,52753,5744,820.571,21388.202,1474.79,210.684,632.759,68.898,9.843,0.96,5761,69.102,,,,,11169,133.969,36018636,,431.834,,120818,1.449,0.154,6.5,tests performed,303099,303099,,,22614,39810,0.36,0.36,,,478,39810,0.048,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,31276.5,3.22,36.11,374.9795
DEU,Europe,GERMANY,04-01-2021,1783131,0,17564.714,52753,0,820.571,21388.202,0,210.684,632.759,0,9.843,0.97,5744,68.898,,,,,11084,132.95,,,,,128745,1.544,,,tests performed,349461,349461,,,46362,43852,0.42,0.42,,,526,43852,0.053,82.41,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,05-01-2021,1783131,0,17564.714,52753,0,820.571,21388.202,0,210.684,632.759,0,9.843,0.99,5671,68.022,,,,,10915,130.923,,,,,136671,1.639,,,tests performed,401983,401983,,,52522,44179,0.48,0.48,,,530,44179,0.053,85.19,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,06-01-2021,1783131,0,17564.714,52753,0,820.571,21388.202,0,210.684,632.759,0,9.843,1,5572,66.835,,,,,10557,126.629,,,,,144597,1.734,,,tests performed,465111,465111,,,63128,44024,0.56,0.56,,,528,44024,0.053,85.19,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,07-01-2021,1783131,0,17564.714,52753,0,820.571,21388.202,0,210.684,632.759,0,9.843,1.02,5492,65.875,,,,,10219,122.574,,,,,152523,1.829,,,tests performed,520032,520032,,,54921,44729,0.62,0.62,,,537,44729,0.054,85.19,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,08-01-2021,1783131,0,17564.714,52753,0,820.571,21388.202,0,210.684,632.759,0,9.843,1.03,5486,65.803,,,,,10743,128.86,,,,,160449,1.924,,,tests performed,582938,582938,,,62906,50041,0.7,0.7,,,600,50041,0.06,85.19,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,09-01-2021,1783131,0,17564.714,52753,0,820.571,21388.202,0,210.684,632.759,0,9.843,1.01,5414,64.94,,,,,11680,140.099,,,,,168375,2.019,,,tests performed,643542,643542,,,60604,51865,0.77,0.77,,,622,51865,0.062,85.19,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,10-01-2021,1928636,145505,20786.429,58512,5759,822.714,23133.498,1745.295,249.328,701.837,69.078,9.868,0.99,5320,63.812,,,,,11671,139.991,37252746,,446.63,,176301,2.114,0.128,7.8,tests performed,679400,679400,,,35858,53757,0.81,0.81,,,645,53757,0.064,83.33,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,36412.3,3.68,25.96,436.55353
DEU,Europe,GERMANY,11-01-2021,1928636,0,20786.429,58512,0,822.714,23133.498,0,249.328,701.837,0,9.868,0.98,5288,63.428,,,,,11325,135.84,,,,,175417,2.103,,,tests performed,748203,748203,,,68803,56963,0.9,0.9,,,683,56963,0.068,83.33,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,12-01-2021,1928636,0,20786.429,58512,0,822.714,23133.498,0,249.328,701.837,0,9.868,0.96,5230,62.733,,,,,11071,132.794,,,,,174533,2.093,,,tests performed,827568,827568,,,79365,60798,0.99,0.99,,,729,60798,0.073,83.33,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,13-01-2021,1928636,0,20786.429,58512,0,822.714,23133.498,0,249.328,701.837,0,9.868,0.95,5185,62.193,,,,,10782,129.327,,,,,173648,2.082,,,tests performed,940046,940046,,,112478,67848,1.13,1.13,,,814,67848,0.081,83.33,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,14-01-2021,1928636,0,20786.429,58512,0,822.714,23133.498,0,249.328,701.837,0,9.868,0.93,5126,61.485,,,,,10680,128.104,,,,,172764,2.071,,,tests performed,1024225,1024225,,,84179,72028,1.23,1.23,,,864,72028,0.086,83.33,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,15-01-2021,1928636,0,20786.429,58512,0,822.714,23133.498,0,249.328,701.837,0,9.868,0.92,5074,60.861,,,,,10460,125.465,,,,,171880,2.061,,,tests performed,1116167,1115190,977,,91942,76176,1.34,1.34,0,,914,76036,0.091,83.33,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,16-01-2021,1928636,0,20786.429,58512,0,822.714,23133.498,0,249.328,701.837,0,9.868,0.9,5015,60.154,,,,,10212,122.49,,,,,170995,2.05,,,tests performed,1174292,1172071,2221,,58125,75821,1.41,1.41,0,,909,75504,0.091,83.33,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
DEU,Europe,GERMANY,17-01-2021,2047565,118929,16989.857,63608,5096,728,24560.021,1426.523,203.789,762.962,61.125,8.732,0.89,4972,59.638,,,,,10100,121.147,38443523,,460.906,,170111,2.039,0.104,9.6,tests performed,1222146,1202842,19304,,47854,77535,1.47,1.44,0.02,,930,74777,0.09,83.33,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,40839.902,4.04,22.02,489.6368
DEU,Europe,GERMANY,18-01-2021,2047565,0,16989.857,63608,0,728,24560.021,0,203.789,762.962,0,8.732,0.88,5005,60.034,,,,,10080,120.907,,,,,168608,2.021,,,tests performed,1305473,1270404,35069,,83327,79610,1.57,1.52,0.04,,955,74600,0.089,83.33,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,,,,
